YY;MM;DD;hora;irradiancia;temperatura;precipitacion
2021;12;23;7;187.63;22.3;0.07
2021;12;23;8;331.44;23.55;0.08
2021;12;23;9;423.91;25.62;0.09
2021;12;23;10;409.98;27.36;0.08
2021;12;23;11;481.59;28.32;0.07
2021;12;23;12;462.82;29.0;0.05
2021;12;23;13;379.35;29.45;0.05
2021;12;23;14;366.46;29.52;0.05
2021;12;23;15;217.17;29.22;0.04
2021;12;23;16;111.48;28.57;0.05
2021;12;23;17;18.22;26.89;0.05
2021;12;23;18;0.0;25.87;0.04
2021;12;23;19;0.0;25.47;0.04
2021;12;23;20;0.0;25.16;0.03
2021;12;23;21;0.0;24.93;0.02
2021;12;23;22;0.0;24.44;0.02
2021;12;23;23;0.0;23.83;0.02
2021;12;24;0;0.0;23.37;0.02
2021;12;24;1;0.0;22.99;0.02
2021;12;24;2;0.0;22.72;0.02
2021;12;24;3;0.0;22.37;0.01
2021;12;24;4;0.0;22.05;0.01
2021;12;24;5;0.0;21.9;0.01
2021;12;24;6;56.34;22.23;0.01
2021;12;24;7;237.57;23.83;0.0
2021;12;24;8;410.05;25.86;0.0
2021;12;24;9;529.6;27.69;0.0
2021;12;24;10;592.96;29.64;0.0
2021;12;24;11;582.09;31.29;0.0
2021;12;24;12;554.88;31.79;0.0
2021;12;24;13;513.64;31.47;0.0
2021;12;24;14;403.34;30.82;0.0
2021;12;24;15;263.34;29.86;0.0
2021;12;24;16;111.38;28.69;0.0
2021;12;24;17;20.27;26.89;0.0
2021;12;24;18;0.0;25.67;0.0
2021;12;24;19;0.0;25.12;0.0
2021;12;24;20;0.0;24.87;0.0
2021;12;24;21;0.0;24.53;0.0
2021;12;24;22;0.0;23.9;0.0
2021;12;24;23;0.0;23.62;0.0
2021;12;25;0;0.0;23.28;0.0
2021;12;25;1;0.0;22.87;0.0
2021;12;25;2;0.0;22.44;0.0
2021;12;25;3;0.0;22.15;0.0
2021;12;25;4;0.0;21.94;0.0
2021;12;25;5;0.0;21.79;0.0
2021;12;25;6;54.32;22.16;0.0
2021;12;25;7;163.83;23.8;0.01
2021;12;25;8;261.3;25.93;0.01
2021;12;25;9;342.75;28.22;0.01
2021;12;25;10;384.33;30.26;0.01
2021;12;25;11;407.53;31.64;0.01
2021;12;25;12;474.25;32.36;0.01
2021;12;25;13;406.38;32.58;0.01
2021;12;25;14;370.38;32.54;0.0
2021;12;25;15;239.46;32.01;0.0
2021;12;25;16;103.44;30.83;0.0
2021;12;25;17;16.21;28.17;0.0
2021;12;25;18;0.0;26.48;0.0
2021;12;25;19;0.0;25.85;0.0
2021;12;25;20;0.0;25.28;0.0
2021;12;25;21;0.0;24.55;0.0
2021;12;25;22;0.0;24.4;0.0
2021;12;25;23;0.0;24.55;0.0
2021;12;26;0;0.0;23.8;0.0
2021;12;26;1;0.0;23.13;0.0
2021;12;26;2;0.0;22.68;0.0
2021;12;26;3;0.0;22.37;0.0
2021;12;26;4;0.0;22.19;0.0
2021;12;26;5;0.0;21.98;0.0
2021;12;26;6;52.11;22.32;0.0
2021;12;26;7;236.84;24.51;0.0
2021;12;26;8;421.79;27.17;0.01
2021;12;26;9;568.55;29.68;0.01
2021;12;26;10;674.18;31.84;0.01
2021;12;26;11;714.45;32.8;0.01
2021;12;26;12;643.23;32.91;0.01
2021;12;26;13;495.57;32.8;0.01
2021;12;26;14;415.74;32.27;0.02
2021;12;26;15;269.75;31.52;0.02
2021;12;26;16;126.45;30.11;0.02
2021;12;26;17;20.05;28.06;0.02
2021;12;26;18;0.0;26.45;0.02
2021;12;26;19;0.0;25.64;0.02
2021;12;26;20;0.0;25.19;0.01
2021;12;26;21;0.0;24.83;0.01
2021;12;26;22;0.0;24.38;0.01
2021;12;26;23;0.0;23.92;0.01
2021;12;27;0;0.0;23.44;0.01
2021;12;27;1;0.0;23.03;0.01
2021;12;27;2;0.0;22.65;0.01
2021;12;27;3;0.0;22.34;0.01
2021;12;27;4;0.0;22.15;0.0
2021;12;27;5;0.0;22.04;0.0
2021;12;27;6;38.37;22.44;0.0
2021;12;27;7;199.3;23.69;0.0
2021;12;27;8;337.06;25.49;0.0
2021;12;27;9;406.39;27.51;0.0
2021;12;27;10;495.4;29.22;0.01
2021;12;27;11;509.12;30.79;0.01
2021;12;27;12;495.48;31.92;0.02
2021;12;27;13;386.23;32.62;0.02
2021;12;27;14;263.46;32.74;0.02
2021;12;27;15;161.5;32.19;0.02
2021;12;27;16;73.05;30.95;0.02
2021;12;27;17;14.82;28.48;0.02
2021;12;27;18;0.0;26.87;0.02
2021;12;27;19;0.0;26.02;0.02
2021;12;27;20;0.0;25.37;0.02
2021;12;27;21;0.0;24.83;0.03
2021;12;27;22;0.0;24.26;0.04
2021;12;27;23;0.0;23.66;0.04
2021;12;28;0;0.0;23.05;0.03
2021;12;28;1;0.0;22.55;0.03
2021;12;28;2;0.0;22.12;0.03
2021;12;28;3;0.0;21.79;0.02
2021;12;28;4;0.0;21.47;0.02
2021;12;28;5;0.0;21.3;0.02
2021;12;28;6;33.48;21.73;0.01
2021;12;28;7;142.18;23.51;0.0
2021;12;28;8;279.7;25.92;0.0
2021;12;28;9;412.71;28.37;0.0
2021;12;28;10;449.3;30.31;0.0
2021;12;28;11;440.67;31.87;0.0
2021;12;28;12;461.59;32.84;0.0
2021;12;28;13;363.45;33.26;0.0
2021;12;28;14;279.32;33.19;0.0
2021;12;28;15;179.55;32.57;0.0
2021;12;28;16;97.24;31.29;0.0
2021;12;28;17;19.29;28.58;0.0
2021;12;28;18;0.0;26.8;0.0
2021;12;28;19;0.0;26.39;0.0
2021;12;28;20;0.0;25.9;0.0
2021;12;28;21;0.0;25.1;0.0
2021;12;28;22;0.0;24.23;0.0
2021;12;28;23;0.0;23.77;0.0
2021;12;29;0;0.0;23.6;0.0
2021;12;29;1;0.0;23.34;0.0
2021;12;29;2;0.0;22.9;0.0
2021;12;29;3;0.0;22.6;0.0
2021;12;29;4;0.0;22.39;0.0
2021;12;29;5;0.0;22.03;0.0
2021;12;29;6;35.13;22.33;0.0
2021;12;29;7;166.75;24.73;0.02
2021;12;29;8;325.72;27.26;0.03
2021;12;29;9;480.66;29.59;0.03
2021;12;29;10;642.4;31.59;0.03
2021;12;29;11;713.98;33.15;0.04
2021;12;29;12;717.41;34.11;0.05
2021;12;29;13;555.02;34.53;0.05
2021;12;29;14;451.31;34.3;0.05
2021;12;29;15;284.34;33.48;0.05
2021;12;29;16;122.51;32.01;0.06
2021;12;29;17;22.84;29.33;0.07
2021;12;29;18;0.0;27.62;0.06
2021;12;29;19;0.0;26.76;0.05
2021;12;29;20;0.0;26.01;0.05
2021;12;29;21;0.0;25.47;0.05
2021;12;29;22;0.0;25.1;0.06
2021;12;29;23;0.0;24.62;0.05
2021;12;30;0;0.0;24.08;0.04
2021;12;30;1;0.0;23.48;0.03
2021;12;30;2;0.0;22.85;0.02
2021;12;30;3;0.0;22.44;0.01
2021;12;30;4;0.0;22.23;0.01
2021;12;30;5;0.0;22.06;0.0
2021;12;30;6;41.3;22.59;0.0
2021;12;30;7;234.68;23.83;0.0
2021;12;30;8;438.12;25.9;0.0
2021;12;30;9;590.25;28.42;0.0
2021;12;30;10;734.52;30.41;0.0
2021;12;30;11;756.35;32.02;0.0
2021;12;30;12;681.86;33.38;0.0
2021;12;30;13;515.21;34.18;0.0
2021;12;30;14;432.06;34.12;0.0
2021;12;30;15;277.82;33.33;0.0
2021;12;30;16;119.92;31.94;0.0
2021;12;30;17;20.11;29.41;0.0
2021;12;30;18;0.0;27.92;0.0
2021;12;30;19;0.0;27.14;0.0
2021;12;30;20;0.0;26.42;0.0
2021;12;30;21;0.0;25.83;0.0
2021;12;30;22;0.0;25.23;0.0
2021;12;30;23;0.0;24.64;0.0
2021;12;31;0;0.0;24.03;0.0
2021;12;31;1;0.0;23.37;0.0
2021;12;31;2;0.0;22.72;0.0
2021;12;31;3;0.0;22.24;0.0
2021;12;31;4;0.0;21.87;0.0
2021;12;31;5;0.0;21.55;0.0
2021;12;31;6;34.91;22.12;0.0
2021;12;31;7;165.18;24.56;0.0
2021;12;31;8;325.52;27.22;0.0
2021;12;31;9;467.94;29.77;0.0
2021;12;31;10;580.98;31.87;0.0
2021;12;31;11;538.34;33.33;0.0
2021;12;31;12;539.51;34.15;0.0
2021;12;31;13;491.81;34.58;0.0
2021;12;31;14;333.62;34.4;0.0
2021;12;31;15;200.19;33.58;0.0
2021;12;31;16;93.33;32.25;0.0
2021;12;31;17;19.1;29.66;0.0
2021;12;31;18;0.0;27.95;0.0
2021;12;31;19;0.0;26.96;0.0
2021;12;31;20;0.0;25.87;0.0
2021;12;31;21;0.0;25.09;0.0
2021;12;31;22;0.0;24.48;0.0
2021;12;31;23;0.0;23.91;0.0
2022;1;1;0;0.0;23.37;0.0
2022;1;1;1;0.0;22.99;0.0
2022;1;1;2;0.0;22.62;0.0
2022;1;1;3;0.0;22.33;0.0
2022;1;1;4;0.0;21.93;0.0
2022;1;1;5;0.0;21.21;0.0
2022;1;1;6;50.77;21.69;0.0
2022;1;1;7;243.08;24.59;0.0
2022;1;1;8;454.61;27.19;0.0
2022;1;1;9;593.38;29.44;0.0
2022;1;1;10;665.84;31.42;0.0
2022;1;1;11;754.2;32.94;0.0
2022;1;1;12;663.16;33.87;0.0
2022;1;1;13;541.77;34.27;0.0
2022;1;1;14;430.85;34.08;0.0
2022;1;1;15;270.92;33.26;0.0
2022;1;1;16;133.57;31.87;0.0
2022;1;1;17;22.08;29.16;0.0
2022;1;1;18;0.0;27.04;0.0
2022;1;1;19;0.0;25.84;0.0
2022;1;1;20;0.0;24.84;0.0
2022;1;1;21;0.0;24.02;0.0
2022;1;1;22;0.0;23.41;0.0
2022;1;1;23;0.0;22.83;0.0
2022;1;2;0;0.0;22.23;0.0
2022;1;2;1;0.0;21.6;0.0
2022;1;2;2;0.0;21.04;0.0
2022;1;2;3;0.0;20.49;0.0
2022;1;2;4;0.0;20.05;0.0
2022;1;2;5;0.0;19.72;0.0
2022;1;2;6;54.16;20.97;0.0
2022;1;2;7;269.45;24.58;0.0
2022;1;2;8;489.77;27.45;0.0
2022;1;2;9;679.71;29.53;0.0
2022;1;2;10;825.49;31.37;0.0
2022;1;2;11;873.73;32.9;0.0
2022;1;2;12;858.5;33.94;0.0
2022;1;2;13;730.18;34.37;0.0
2022;1;2;14;604.73;34.25;0.0
2022;1;2;15;411.36;33.55;0.0
2022;1;2;16;216.18;32.17;0.0
2022;1;2;17;29.73;29.19;0.0
2022;1;2;18;0.0;26.84;0.0
2022;1;2;19;0.0;25.65;0.0
2022;1;2;20;0.0;24.73;0.0
2022;1;2;21;0.0;23.96;0.0
2022;1;2;22;0.0;23.32;0.0
2022;1;2;23;0.0;22.76;0.0
2022;1;3;0;0.0;22.27;0.0
2022;1;3;1;0.0;21.73;0.0
2022;1;3;2;0.0;21.18;0.0
2022;1;3;3;0.0;20.67;0.0
2022;1;3;4;0.0;20.22;0.0
2022;1;3;5;0.0;19.84;0.0
2022;1;3;6;52.52;21.01;0.0
2022;1;3;7;271.48;24.37;0.0
2022;1;3;8;491.74;26.98;0.0
2022;1;3;9;666.25;29.19;0.0
2022;1;3;10;808.25;31.15;0.0
2022;1;3;11;871.66;32.69;0.0
2022;1;3;12;839.17;33.69;0.0
2022;1;3;13;797.6;34.15;0.0
2022;1;3;14;630.86;33.94;0.0
2022;1;3;15;431.97;33.08;0.0
2022;1;3;16;222.88;31.55;0.0
2022;1;3;17;32.77;28.32;0.0
2022;1;3;18;0.0;25.94;0.0
2022;1;3;19;0.0;24.83;0.0
2022;1;3;20;0.0;24.02;0.0
2022;1;3;21;0.0;23.32;0.0
2022;1;3;22;0.0;22.74;0.0
2022;1;3;23;0.0;22.48;0.0
2022;1;4;0;0.0;22.13;0.0
2022;1;4;1;0.0;21.68;0.0
2022;1;4;2;0.0;21.24;0.0
2022;1;4;3;0.0;20.82;0.0
2022;1;4;4;0.0;20.42;0.0
2022;1;4;5;0.0;20.05;0.0
2022;1;4;6;44.73;20.72;0.0
2022;1;4;7;257.34;23.7;0.0
2022;1;4;8;493.8;26.62;0.0
2022;1;4;9;694.24;28.94;0.0
2022;1;4;10;855.58;30.9;0.0
2022;1;4;11;886.21;32.41;0.0
2022;1;4;12;855.48;33.41;0.0
2022;1;4;13;644.32;33.86;0.0
2022;1;4;14;583.77;33.7;0.0
2022;1;4;15;383.5;32.97;0.0
2022;1;4;16;200.95;31.58;0.0
2022;1;4;17;32.61;28.67;0.0
2022;1;4;18;0.0;26.59;0.0
2022;1;4;19;0.0;25.79;0.0
2022;1;4;20;0.0;25.12;0.0
2022;1;4;21;0.0;24.28;0.0
2022;1;4;22;0.0;23.33;0.0
2022;1;4;23;0.0;22.62;0.0
2022;1;5;0;0.0;22.29;0.0
2022;1;5;1;0.0;21.91;0.0
2022;1;5;2;0.0;21.68;0.0
2022;1;5;3;0.0;21.08;0.0
2022;1;5;4;0.0;20.34;0.0
2022;1;5;5;0.0;19.62;0.0
2022;1;5;6;53.43;20.19;0.0
2022;1;5;7;263.48;23.71;0.0
2022;1;5;8;502.77;26.74;0.0
2022;1;5;9;676.27;29.01;0.0
2022;1;5;10;794.21;30.9;0.0
2022;1;5;11;874.69;32.32;0.0
2022;1;5;12;769.93;33.4;0.0
2022;1;5;13;793.55;33.92;0.0
2022;1;5;14;638.06;33.83;0.0
2022;1;5;15;430.98;33.08;0.0
2022;1;5;16;223.91;31.58;0.0
2022;1;5;17;35.55;28.2;0.0
2022;1;5;18;0.0;25.82;0.0
2022;1;5;19;0.0;24.51;0.0
2022;1;5;20;0.0;23.48;0.0
2022;1;5;21;0.0;22.61;0.0
2022;1;5;22;0.0;21.76;0.0
2022;1;5;23;0.0;21.14;0.0
2022;1;6;0;0.0;20.68;0.0
2022;1;6;1;0.0;20.23;0.0
2022;1;6;2;0.0;19.67;0.0
2022;1;6;3;0.0;19.02;0.0
2022;1;6;4;0.0;18.35;0.0
2022;1;6;5;0.0;17.81;0.0
2022;1;6;6;54.95;19.07;0.0
2022;1;6;7;296.79;23.25;0.0
2022;1;6;8;538.22;26.49;0.0
2022;1;6;9;721.98;28.72;0.0
2022;1;6;10;871.19;30.6;0.0
2022;1;6;11;922.95;32.12;0.0
2022;1;6;12;914.3;33.2;0.0
2022;1;6;13;799.16;33.78;0.0
2022;1;6;14;638.13;33.76;0.0
2022;1;6;15;439.15;33.09;0.0
2022;1;6;16;232.27;31.69;0.0
2022;1;6;17;34.09;28.2;0.0
2022;1;6;18;0.0;25.76;0.0
2022;1;6;19;0.0;24.73;0.0
2022;1;6;20;0.0;24.03;0.0
2022;1;6;21;0.0;23.61;0.0
2022;1;6;22;0.0;23.27;0.0
2022;1;6;23;0.0;23.01;0.0
2022;1;7;0;0.0;23.01;0.0
2022;1;7;1;0.0;22.54;0.0
2022;1;7;2;0.0;21.92;0.0
2022;1;7;3;0.0;20.95;0.0
2022;1;7;4;0.0;20.4;0.0
2022;1;7;5;0.0;19.85;0.0
2022;1;7;6;31.26;20.55;0.0
2022;1;7;7;144.87;23.95;0.0
2022;1;7;8;291.56;27.26;0.0
2022;1;7;9;582.09;29.72;0.0
2022;1;7;10;625.36;31.44;0.0
2022;1;7;11;677.3;32.73;0.0
2022;1;7;12;620.05;33.42;0.0
2022;1;7;13;538.91;33.6;0.0
2022;1;7;14;416.39;33.3;0.0
2022;1;7;15;282.36;32.55;0.0
2022;1;7;16;139.78;31.4;0.0
2022;1;7;17;24.91;29.15;0.0
2022;1;7;18;0.0;27.65;0.0
2022;1;7;19;0.0;26.92;0.0
2022;1;7;20;0.0;26.42;0.0
2022;1;7;21;0.0;25.74;0.0
2022;1;7;22;0.0;24.73;0.0
2022;1;7;23;0.0;23.8;0.0
2022;1;8;0;0.0;23.13;0.0
2022;1;8;1;0.0;22.58;0.0
2022;1;8;2;0.0;22.17;0.0
2022;1;8;3;0.0;21.82;0.0
2022;1;8;4;0.0;21.52;0.0
2022;1;8;5;0.0;21.48;0.0
2022;1;8;6;36.39;21.78;0.0
2022;1;8;7;168.79;23.48;0.0
2022;1;8;8;344.32;25.95;0.0
2022;1;8;9;493.57;28.29;0.0
2022;1;8;10;577.25;30.18;0.0
2022;1;8;11;541.83;31.84;0.0
2022;1;8;12;476.98;32.9;0.0
2022;1;8;13;428.64;33.35;0.0
2022;1;8;14;281.92;33.01;0.0
2022;1;8;15;178.25;32.1;0.0
2022;1;8;16;73.02;30.79;0.0
2022;1;8;17;24.91;28.52;0.0
2022;1;8;18;0.0;26.79;0.0
2022;1;8;19;0.0;25.94;0.0
2022;1;8;20;0.0;25.15;0.0
2022;1;8;21;0.0;24.47;0.0
2022;1;8;22;0.0;23.98;0.0
2022;1;8;23;0.0;23.43;0.0
2022;1;9;0;0.0;22.67;0.0
2022;1;9;1;0.0;22.04;0.0
2022;1;9;2;0.0;21.44;0.0
2022;1;9;3;0.0;20.87;0.0
2022;1;9;4;0.0;20.35;0.0
2022;1;9;5;0.0;19.94;0.0
2022;1;9;6;33.11;20.33;0.0
2022;1;9;7;114.51;22.13;0.0
2022;1;9;8;218.38;24.51;0.0
2022;1;9;9;330.38;26.74;0.0
2022;1;9;10;422.26;28.57;0.0
2022;1;9;11;401.88;29.9;0.0
2022;1;9;12;373.97;30.77;0.0
2022;1;9;13;308.37;31.1;0.0
2022;1;9;14;265.57;31.04;0.0
2022;1;9;15;187.29;30.49;0.0
2022;1;9;16;92.02;29.3;0.0
2022;1;9;17;25.15;27.23;0.0
2022;1;9;18;0.0;25.39;0.0
2022;1;9;19;0.0;24.44;0.0
2022;1;9;20;0.0;23.67;0.0
2022;1;9;21;0.0;23.0;0.0
2022;1;9;22;0.0;22.44;0.0
2022;1;9;23;0.0;22.01;0.0
2022;1;10;0;0.0;21.63;0.0
2022;1;10;1;0.0;21.36;0.0
2022;1;10;2;0.0;21.07;0.0
2022;1;10;3;0.0;20.65;0.0
2022;1;10;4;0.0;20.3;0.0
2022;1;10;5;0.0;19.74;0.0
2022;1;10;6;47.66;20.37;0.0
2022;1;10;7;212.75;22.99;0.0
2022;1;10;8;377.49;26.08;0.0
2022;1;10;9;491.55;28.79;0.0
2022;1;10;10;569.45;30.34;0.0
2022;1;10;11;668.52;31.2;0.0
2022;1;10;12;644.61;31.25;0.0
2022;1;10;13;571.76;31.24;0.0
2022;1;10;14;382.62;30.89;0.0
2022;1;10;15;224.95;30.01;0.0
2022;1;10;16;111.26;28.78;0.0
2022;1;10;17;21.83;27.19;0.0
2022;1;10;18;0.0;25.96;0.0
2022;1;10;19;0.0;25.22;0.0
2022;1;10;20;0.0;24.59;0.0
2022;1;10;21;0.0;23.98;0.0
2022;1;10;22;0.0;23.42;0.0
2022;1;10;23;0.0;22.9;0.0
2022;1;11;0;0.0;22.4;0.0
2022;1;11;1;0.0;21.95;0.0
2022;1;11;2;0.0;21.55;0.0
2022;1;11;3;0.0;21.27;0.0
2022;1;11;4;0.0;21.05;0.0
2022;1;11;5;0.0;20.86;0.0
2022;1;11;6;34.77;21.05;0.0
2022;1;11;7;123.99;22.45;0.0
2022;1;11;8;217.73;24.47;0.0
2022;1;11;9;319.84;26.34;0.0
2022;1;11;10;329.18;28.17;0.0
2022;1;11;11;386.41;29.48;0.0
2022;1;11;12;388.56;30.71;0.0
